Season,Team,Team Name,Blocked Shots,Goals Against,Penalty Kill Percent,Penalties,Penalty Minutes,Penalty Kill Goals Allowed,Win,Faceoff Percent,Faceoff Wins,Faceoff Losses,Shots,Hits
2018-2019-regular,STL,STL,14,0,100.0,5,10,0,1,60.4,32,21,30,16
2018-2019-regular,STL,STL,17,2,0.0,0,0,0,1,47.9,34,37,41,10
2018-2019-regular,STL,STL,13,5,100.0,5,13,0,0,58.9,33,23,45,21
2018-2019-regular,STL,STL,6,1,100.0,1,2,0,1,54.0,27,23,29,30
2018-2019-regular,STL,STL,12,2,100.0,3,6,0,0,46.3,25,29,28,21
2018-2019-regular,STL,STL,10,0,100.0,3,6,0,1,46.8,22,25,44,17
2018-2019-regular,STL,STL,15,5,100.0,5,10,0,0,42.2,27,37,23,26
2018-2019-regular,STL,STL,13,4,0.0,1,2,1,0,44.8,26,32,30,23
2018-2019-regular,STL,STL,17,4,75.0,4,8,1,1,43.5,30,39,33,33
2018-2019-regular,STL,STL,12,0,100.0,3,6,0,1,43.9,25,32,32,17
2018-2019-regular,STL,STL,12,3,50.0,2,4,1,0,60.0,24,16,19,19
2018-2019-regular,STL,STL,11,3,100.0,2,7,0,0,57.4,27,20,40,21
2018-2019-regular,STL,STL,7,2,100.0,3,6,0,0,57.4,31,23,35,22
2018-2019-regular,STL,STL,16,1,100.0,4,8,0,1,46.4,26,30,26,27
2018-2019-regular,STL,STL,5,3,100.0,3,6,0,0,59.6,28,19,33,27
2018-2019-regular,STL,STL,10,2,100.0,2,7,0,1,52.9,27,24,44,15
2018-2019-regular,STL,STL,16,2,100.0,1,2,0,1,46.7,21,24,24,20
2018-2019-regular,STL,STL,14,3,100.0,3,6,0,1,49.2,31,32,26,22
2018-2019-regular,STL,STL,18,1,0.0,1,2,1,1,50.0,28,28,22,19
2018-2019-regular,STL,STL,10,4,100.0,2,4,0,0,45.5,20,24,46,19
2018-2019-regular,STL,STL,16,2,66.7,3,6,1,1,52.2,24,22,27,13
2018-2019-regular,STL,STL,9,2,100.0,1,2,0,1,48.0,24,26,27,20
2018-2019-regular,STL,STL,20,3,100.0,2,4,0,0,51.7,30,28,40,11
2018-2019-regular,STL,STL,3,3,100.0,5,10,0,1,48.1,37,40,35,17
2018-2019-regular,STL,STL,15,2,33.3,3,6,2,1,54.0,34,29,36,13
2018-2019-regular,CBJ,CBJ,17,2,66.7,3,6,1,1,57.0,45,34,39,13
2018-2019-regular,CBJ,CBJ,14,3,100.0,1,2,0,0,54.0,27,23,32,10
2018-2019-regular,CBJ,CBJ,11,2,75.0,4,8,1,1,53.0,35,31,35,10
2018-2019-regular,CBJ,CBJ,5,4,100.0,2,4,0,1,40.9,27,39,32,7
2018-2019-regular,CBJ,CBJ,17,8,42.9,8,16,4,0,51.7,31,29,32,20
2018-2019-regular,CBJ,CBJ,11,3,100.0,2,4,0,1,36.0,18,32,28,19
2018-2019-regular,CBJ,CBJ,11,4,100.0,3,6,0,0,50.0,32,32,38,12
2018-2019-regular,CBJ,CBJ,13,4,66.7,5,10,1,0,50.8,31,30,36,15
2018-2019-regular,CBJ,CBJ,11,4,66.7,5,10,1,1,41.2,28,40,32,14
2018-2019-regular,CBJ,CBJ,16,4,80.0,5,10,1,1,46.9,30,34,37,12
2018-2019-regular,CBJ,CBJ,8,5,50.0,2,4,1,0,49.3,33,34,37,19
2018-2019-regular,CBJ,CBJ,30,1,100.0,4,8,0,1,33.8,23,45,27,27
2018-2019-regular,CBJ,CBJ,8,4,80.0,6,13,1,0,46.8,29,33,27,17
2018-2019-regular,CBJ,CBJ,14,3,100.0,5,10,0,0,49.1,28,29,26,18
2018-2019-regular,CBJ,CBJ,13,1,50.0,2,4,1,1,50.0,27,27,34,22
2018-2019-regular,CBJ,CBJ,19,1,80.0,5,10,1,1,47.5,29,32,36,24
2018-2019-regular,CBJ,CBJ,13,5,100.0,3,9,0,0,61.9,39,24,38,26
2018-2019-regular,CBJ,CBJ,24,1,100.0,6,15,0,1,44.6,25,31,28,15
2018-2019-regular,CBJ,CBJ,15,3,50.0,4,8,2,1,45.2,33,40,37,15
2018-2019-regular,CBJ,CBJ,19,1,100.0,3,6,0,1,46.2,24,28,24,30
2018-2019-regular,CBJ,CBJ,15,4,0.0,0,0,0,0,41.5,27,38,39,24
2018-2019-regular,CBJ,CBJ,15,2,100.0,3,6,0,1,53.8,28,24,24,21
2018-2019-regular,CBJ,CBJ,14,4,100.0,1,2,0,0,60.6,43,28,39,41
2018-2019-regular,CBJ,CBJ,5,5,66.7,3,6,1,1,53.2,33,29,32,16
2018-2019-regular,CBJ,CBJ,12,2,100.0,1,2,0,1,50.0,28,28,29,13
2018-2019-regular,CBJ,CBJ,13,3,100.0,4,8,0,0,52.0,26,24,30,35
2018-2019-regular,CBJ,CBJ,9,9,25.0,4,8,3,0,43.8,28,36,30,10
2018-2019-regular,CBJ,CBJ,18,3,100.0,3,6,0,1,45.3,24,29,30,20
2018-2019-regular,CBJ,CBJ,13,4,100.0,3,6,0,0,55.7,34,27,28,16
2018-2019-regular,CBJ,CBJ,17,3,100.0,1,2,0,0,50.8,30,29,36,15
2018-2019-regular,CBJ,CBJ,15,1,100.0,3,6,0,1,56.5,35,27,41,11
2018-2019-regular,CBJ,CBJ,13,2,100.0,2,4,0,0,33.9,20,39,37,21
2018-2019-regular,CBJ,CBJ,15,0,100.0,1,2,0,1,63.3,31,18,31,18
2018-2019-regular,CBJ,CBJ,9,1,100.0,3,9,0,1,44.9,22,27,38,15
2018-2019-regular,CBJ,CBJ,17,3,80.0,7,25,1,1,37.7,20,33,19,22
2018-2019-regular,CBJ,CBJ,13,0,100.0,4,8,0,1,45.8,27,32,20,13
2018-2019-regular,CBJ,CBJ,14,3,0.0,1,2,1,1,58.2,32,23,29,32
2018-2019-regular,CBJ,CBJ,12,4,50.0,3,6,1,0,41.9,26,36,29,24
2018-2019-regular,CBJ,CBJ,11,3,100.0,5,13,0,1,52.6,40,36,38,23
2018-2019-regular,CBJ,CBJ,17,4,100.0,2,4,0,0,53.8,28,24,24,32
2018-2019-regular,CBJ,CBJ,11,3,100.0,2,4,0,1,48.1,25,27,35,19
2018-2019-regular,CBJ,CBJ,8,4,100.0,1,2,0,0,42.2,19,26,31,24
2018-2019-regular,CBJ,CBJ,21,3,100.0,2,4,0,1,52.9,36,32,33,26
2018-2019-regular,CBJ,CBJ,16,1,100.0,2,4,0,1,47.4,36,40,22,16
2018-2019-regular,CBJ,CBJ,12,5,100.0,3,6,0,1,69.1,47,21,40,9
2018-2019-regular,CBJ,CBJ,19,1,100.0,2,4,0,1,41.7,25,35,34,19
2018-2019-regular,CBJ,CBJ,11,4,100.0,3,6,0,0,54.1,33,28,35,18
2018-2019-regular,CBJ,CBJ,10,2,100.0,4,8,0,0,34.0,17,33,20,14
2018-2019-regular,CBJ,CBJ,13,5,100.0,2,4,0,0,45.9,28,33,37,28
2018-2019-regular,CBJ,CBJ,13,4,75.0,4,8,1,0,53.6,30,26,31,18
2018-2019-regular,CBJ,CBJ,16,4,100.0,2,4,0,0,44.8,26,32,20,29
2018-2019-regular,CBJ,CBJ,14,3,100.0,4,8,0,1,47.5,28,31,37,23
2018-2019-regular,CBJ,CBJ,12,2,100.0,3,6,0,1,64.1,41,23,33,36
2018-2019-regular,CBJ,CBJ,13,3,100.0,2,4,0,1,52.5,32,29,33,33
2018-2019-regular,CBJ,CBJ,10,0,100.0,2,4,0,1,64.7,33,18,32,15
2018-2019-regular,CBJ,CBJ,12,3,100.0,2,4,0,0,57.4,31,23,31,28
2018-2019-regular,CBJ,CBJ,12,2,0.0,1,2,1,1,41.5,22,31,30,26
2018-2019-regular,CBJ,CBJ,8,5,33.3,4,8,2,0,49.3,34,35,40,15
2018-2019-regular,CBJ,CBJ,20,3,100.0,5,16,0,0,45.5,25,30,33,36
2018-2019-regular,CBJ,CBJ,8,0,100.0,4,8,0,1,55.8,29,23,40,22
2018-2019-regular,CBJ,CBJ,6,0,100.0,2,4,0,1,49.0,25,26,26,24
2018-2019-regular,CBJ,CBJ,15,5,100.0,2,4,0,0,68.9,31,14,23,24
2018-2019-regular,CBJ,CBJ,12,3,50.0,2,4,1,1,59.5,44,30,40,22
2018-2019-regular,CBJ,CBJ,7,4,100.0,1,2,0,0,46.6,27,31,30,27
2018-2019-regular,CBJ,CBJ,10,5,100.0,4,11,0,0,56.1,32,25,42,19
2018-2019-regular,CBJ,CBJ,12,1,100.0,2,4,0,1,54.9,28,23,18,23
2018-2019-regular,CBJ,CBJ,12,3,80.0,6,17,1,0,50.0,27,27,25,46
2018-2019-regular,CBJ,CBJ,12,1,100.0,4,8,0,1,49.1,28,29,33,22
2018-2019-regular,CBJ,CBJ,4,2,100.0,4,8,0,0,33.3,12,24,31,37
2018-2019-regular,CBJ,CBJ,13,4,100.0,4,11,0,1,64.4,38,21,35,18
2018-2019-regular,CBJ,CBJ,18,0,100.0,2,4,0,1,54.7,35,29,20,19
2018-2019-regular,CBJ,CBJ,20,2,50.0,2,4,1,0,46.7,28,32,25,34
2018-2019-regular,CBJ,CBJ,10,4,100.0,2,7,0,0,39.1,25,39,33,24
2018-2019-regular,CBJ,CBJ,21,4,0.0,1,2,1,0,45.5,25,30,20,25
2018-2019-regular,CBJ,CBJ,13,0,100.0,4,8,0,1,55.6,30,24,33,9
2018-2019-regular,CBJ,CBJ,14,0,0.0,1,2,0,1,58.3,35,25,33,25
2018-2019-regular,CBJ,CBJ,13,2,100.0,2,4,0,1,50.0,31,31,30,34
2018-2019-regular,CBJ,CBJ,10,2,100.0,2,4,0,1,34.4,21,40,32,13
2018-2019-regular,CBJ,CBJ,11,0,100.0,1,2,0,1,54.4,31,26,36,16
2018-2019-regular,CBJ,CBJ,5,6,100.0,1,2,0,0,53.8,35,30,34,22
2018-2019-regular,CBJ,CBJ,9,2,0.0,0,0,0,1,67.6,48,23,41,17
2018-2019-regular,CBJ,CBJ,14,2,0.0,0,0,0,1,55.6,25,20,27,20
2018-2019-regular,NSH,NSH,11,2,100.0,3,6,0,1,52.5,32,29,33,21
2018-2019-regular,NSH,NSH,16,3,75.0,5,10,1,1,44.6,25,31,23,28
2018-2019-regular,NSH,NSH,13,3,50.0,4,8,2,0,55.6,35,28,43,13
2018-2019-regular,NSH,NSH,6,0,100.0,5,16,0,1,50.9,28,27,30,19
2018-2019-regular,NSH,NSH,11,2,100.0,1,2,0,1,53.2,33,29,29,13
2018-2019-regular,NSH,NSH,12,2,75.0,5,13,1,1,48.4,30,32,28,9
2018-2019-regular,NSH,NSH,20,3,50.0,2,4,1,1,53.8,35,30,31,12
2018-2019-regular,NSH,NSH,12,0,100.0,4,8,0,1,50.8,30,29,28,10
2018-2019-regular,NSH,NSH,18,5,50.0,4,8,2,0,47.3,35,39,29,12
2018-2019-regular,NSH,NSH,11,3,66.7,3,6,1,1,50.0,33,33,36,15
2018-2019-regular,NSH,NSH,10,5,85.7,6,14,1,0,54.4,31,26,27,13
2018-2019-regular,NSH,NSH,12,1,75.0,4,8,1,1,58.5,38,27,28,16
2018-2019-regular,NSH,NSH,13,1,100.0,2,4,0,1,50.8,30,29,24,16
2018-2019-regular,NSH,NSH,14,0,100.0,4,8,0,1,53.1,34,30,40,8
2018-2019-regular,NSH,NSH,18,1,66.7,3,6,1,1,52.8,38,34,34,12
2018-2019-regular,NSH,NSH,9,4,66.7,3,6,1,1,43.5,30,39,34,13
2018-2019-regular,NSH,NSH,10,1,100.0,3,9,0,0,44.7,34,42,35,17
2018-2019-regular,NSH,NSH,15,5,80.0,5,10,1,0,56.2,36,28,34,20
2018-2019-regular,NSH,NSH,9,2,100.0,2,4,0,0,61.3,38,24,46,19
2018-2019-regular,NSH,NSH,9,3,100.0,4,8,0,1,52.2,36,33,43,12
2018-2019-regular,NSH,NSH,8,2,100.0,2,4,0,1,74.1,40,14,34,11
2018-2019-regular,NSH,NSH,14,1,100.0,7,14,0,1,53.4,39,34,34,18
2018-2019-regular,NSH,NSH,13,6,100.0,6,18,0,0,53.3,32,28,28,24
2018-2019-regular,NSH,NSH,10,2,80.0,8,16,1,1,50.7,35,34,33,14
2018-2019-regular,NSH,NSH,11,3,0.0,2,4,2,0,54.5,30,25,38,21
2018-2019-regular,NSH,NSH,22,3,80.0,8,24,1,0,45.9,28,33,29,21
2018-2019-regular,NSH,NSH,16,2,100.0,3,9,0,1,51.9,27,25,30,13
2018-2019-regular,NSH,NSH,15,1,100.0,4,8,0,1,51.6,32,30,25,24
2018-2019-regular,NSH,NSH,12,5,66.7,3,6,1,0,50.0,27,27,29,36
2018-2019-regular,NSH,NSH,16,5,100.0,3,6,0,0,48.8,21,22,27,21
2018-2019-regular,NSH,NSH,11,1,100.0,2,6,0,1,61.4,35,22,36,18
2018-2019-regular,NSH,NSH,11,3,80.0,5,10,1,1,50.7,34,33,34,20
2018-2019-regular,NSH,NSH,15,1,100.0,4,8,0,1,52.1,38,35,28,34
2018-2019-regular,NSH,NSH,11,4,66.7,4,11,1,0,53.1,34,30,34,27
2018-2019-regular,NSH,NSH,14,2,66.7,3,6,1,0,57.4,31,23,31,18
2018-2019-regular,NSH,NSH,6,2,100.0,4,8,0,0,41.3,19,27,32,17
2018-2019-regular,NSH,NSH,12,5,33.3,3,6,2,0,52.4,33,30,30,23
2018-2019-regular,NSH,NSH,16,2,100.0,3,6,0,0,52.2,36,33,49,17
2018-2019-regular,NSH,NSH,7,4,50.0,2,4,1,0,52.2,35,32,37,17
2018-2019-regular,NSH,NSH,22,3,100.0,1,2,0,1,58.6,34,24,34,14
2018-2019-regular,NSH,NSH,18,0,100.0,2,4,0,1,27.1,16,43,30,16
2018-2019-regular,NSH,NSH,16,4,100.0,4,11,0,0,37.3,22,37,30,18
2018-2019-regular,NSH,NSH,18,1,100.0,1,2,0,1,53.0,35,31,32,26
2018-2019-regular,NSH,NSH,23,0,100.0,3,6,0,1,54.3,25,21,32,31
2018-2019-regular,NSH,NSH,18,3,50.0,2,4,1,1,53.6,30,26,37,24
2018-2019-regular,NSH,NSH,12,4,0.0,2,4,2,0,47.1,32,36,35,21
2018-2019-regular,NSH,NSH,10,6,60.0,5,15,2,0,70.2,40,17,23,15
2018-2019-regular,NSH,NSH,8,2,50.0,4,19,1,1,48.3,28,30,29,12
2018-2019-regular,NSH,NSH,8,5,100.0,3,6,0,0,54.2,32,27,38,13
2018-2019-regular,NSH,NSH,13,4,66.7,3,6,1,0,41.8,28,39,39,18
2018-2019-regular,NSH,NSH,21,1,100.0,8,30,0,1,43.1,25,33,27,21
2018-2019-regular,NSH,NSH,20,1,100.0,6,12,0,1,49.2,32,33,27,27
2018-2019-regular,NSH,NSH,19,1,83.3,6,12,1,1,46.4,26,30,26,22
2018-2019-regular,NSH,NSH,11,3,100.0,3,9,0,0,56.1,37,29,39,12
2018-2019-regular,NSH,NSH,9,2,100.0,3,6,0,1,60.3,38,25,47,11
2018-2019-regular,NSH,NSH,7,2,100.0,3,6,0,1,52.9,27,24,24,15
2018-2019-regular,NSH,NSH,10,3,100.0,4,11,0,0,50.0,29,29,31,26
2018-2019-regular,NSH,NSH,7,5,75.0,4,8,1,0,50.6,40,39,44,28
2018-2019-regular,NSH,NSH,9,3,66.7,4,8,1,0,38.9,21,33,34,13
2018-2019-regular,NSH,NSH,15,1,100.0,3,6,0,1,47.8,33,36,38,15
2018-2019-regular,NSH,NSH,14,5,66.7,3,6,1,0,46.1,35,41,30,17
2018-2019-regular,NSH,NSH,14,3,50.0,3,6,1,1,53.5,38,33,47,18
2018-2019-regular,NSH,NSH,13,1,100.0,4,11,0,1,45.3,24,29,29,16
2018-2019-regular,NSH,NSH,5,5,60.0,7,14,2,0,59.6,34,23,38,13
2018-2019-regular,NSH,NSH,11,2,66.7,3,6,1,1,50.9,29,28,38,26
2018-2019-regular,NSH,NSH,16,2,75.0,6,20,1,0,53.2,25,22,19,24
2018-2019-regular,NSH,NSH,12,5,75.0,4,8,1,0,51.6,32,30,38,32
2018-2019-regular,NSH,NSH,17,2,100.0,2,4,0,1,52.9,27,24,43,22
2018-2019-regular,NSH,NSH,16,4,100.0,4,8,0,1,54.4,31,26,25,20
2018-2019-regular,NSH,NSH,6,5,60.0,5,10,2,0,48.0,24,26,34,13
2018-2019-regular,NSH,NSH,12,3,100.0,5,26,0,0,53.6,30,26,34,18
2018-2019-regular,NSH,NSH,19,1,100.0,2,4,0,1,57.8,26,19,34,15
2018-2019-regular,NSH,NSH,18,2,100.0,6,15,0,1,54.5,30,25,30,19
2018-2019-regular,NSH,NSH,18,0,100.0,3,6,0,1,55.3,26,21,20,18
2018-2019-regular,NSH,NSH,15,1,100.0,2,4,0,0,40.0,24,36,29,17
2018-2019-regular,NSH,NSH,11,5,100.0,2,4,0,0,40.0,20,30,33,20
2018-2019-regular,NSH,NSH,17,0,100.0,6,15,0,1,64.7,33,18,19,11
2018-2019-regular,NSH,NSH,10,1,100.0,4,8,0,1,46.4,26,30,26,36
2018-2019-regular,NSH,NSH,11,5,100.0,12,80,0,0,65.6,40,21,25,10
2018-2019-regular,NSH,NSH,15,2,100.0,3,6,0,1,54.2,32,27,35,13
2018-2019-regular,NSH,NSH,11,2,0.0,2,4,2,1,56.9,29,22,33,14
2018-2019-regular,NSH,NSH,15,2,100.0,2,4,0,1,45.5,25,30,50,10
2018-2019-regular,TOR,TOR,24,2,75.0,4,8,1,1,58.7,37,26,26,18
2018-2019-regular,TOR,TOR,8,5,100.0,2,4,0,0,50.7,37,36,37,30
2018-2019-regular,TOR,TOR,29,6,100.0,2,6,0,1,50.0,30,30,34,23
2018-2019-regular,TOR,TOR,11,4,0.0,1,2,1,1,47.5,28,31,30,12
2018-2019-regular,TOR,TOR,11,3,100.0,5,13,0,1,50.0,32,32,35,17
2018-2019-regular,TOR,TOR,19,2,66.7,3,6,1,1,46.9,23,26,28,14
2018-2019-regular,TOR,TOR,21,1,100.0,3,6,0,1,48.3,29,31,25,26
2018-2019-regular,TOR,TOR,7,3,50.0,2,4,1,0,55.4,31,25,38,21
2018-2019-regular,TOR,TOR,14,4,100.0,4,8,0,0,46.7,28,32,23,22
2018-2019-regular,TOR,TOR,16,2,66.7,3,6,1,1,45.3,29,35,39,8
2018-2019-regular,TOR,TOR,8,2,50.0,3,6,1,1,47.5,29,32,31,20
2018-2019-regular,TOR,TOR,10,3,66.7,4,8,1,0,49.2,32,33,25,31
2018-2019-regular,TOR,TOR,9,2,100.0,2,4,0,0,37.0,20,34,32,18
2018-2019-regular,TOR,TOR,12,0,100.0,5,10,0,1,56.2,45,35,33,25
2018-2019-regular,TOR,TOR,20,1,100.0,3,6,0,1,61.0,36,23,21,25
2018-2019-regular,TOR,TOR,16,1,100.0,3,6,0,1,60.3,35,23,32,23
2018-2019-regular,TOR,TOR,12,5,50.0,3,8,2,0,47.1,32,36,41,20
2018-2019-regular,TOR,TOR,15,1,100.0,2,4,0,1,48.2,27,29,35,8
2018-2019-regular,TOR,TOR,10,3,66.7,6,12,1,1,62.1,36,22,34,19
2018-2019-regular,TOR,TOR,18,1,100.0,1,2,0,1,47.5,29,32,35,11
2018-2019-regular,TOR,TOR,8,2,0.0,0,0,0,1,58.5,38,27,26,17
2018-2019-regular,TOR,TOR,12,5,0.0,2,4,1,0,56.2,36,28,32,22
2018-2019-regular,TOR,TOR,8,4,100.0,2,4,0,0,46.2,24,28,34,13
2018-2019-regular,TOR,TOR,10,0,0.0,0,0,0,1,41.3,26,37,41,4
2018-2019-regular,TOR,TOR,22,2,50.0,2,4,1,1,56.9,33,25,31,23
2018-2019-regular,TOR,TOR,18,3,33.3,3,6,2,1,60.0,42,28,29,15
2018-2019-regular,TOR,TOR,16,3,100.0,3,6,0,1,53.2,33,29,23,8
2018-2019-regular,TOR,TOR,11,3,100.0,2,4,0,1,56.1,37,29,30,11
2018-2019-regular,TOR,TOR,12,5,100.0,2,4,0,0,58.5,38,27,31,14
2018-2019-regular,TOR,TOR,8,6,80.0,10,40,1,0,52.9,36,32,32,21
2018-2019-regular,TOR,TOR,19,1,80.0,4,10,1,1,42.6,23,31,29,16
2018-2019-regular,TOR,TOR,16,4,66.7,4,8,1,0,54.4,43,36,49,19
2018-2019-regular,TOR,TOR,12,4,50.0,5,10,2,0,50.8,30,29,32,12
2018-2019-regular,TOR,TOR,9,2,100.0,3,6,0,1,47.5,29,32,31,6
2018-2019-regular,TOR,TOR,13,1,66.7,3,6,1,1,50.9,29,28,26,9
2018-2019-regular,TOR,TOR,12,3,100.0,2,4,0,1,62.7,32,19,36,13
2018-2019-regular,TOR,TOR,8,4,100.0,3,6,0,1,48.1,26,28,24,13
2018-2019-regular,TOR,TOR,17,2,100.0,3,6,0,1,58.1,36,26,29,8
2018-2019-regular,TOR,TOR,11,4,66.7,3,6,1,0,58.7,37,26,36,15
2018-2019-regular,TOR,TOR,13,4,100.0,2,4,0,0,62.3,43,26,41,17
2018-2019-regular,TOR,TOR,18,0,100.0,3,6,0,1,60.7,34,22,34,21
2018-2019-regular,TOR,TOR,15,4,50.0,2,4,1,0,45.7,21,25,18,18
2018-2019-regular,TOR,TOR,8,2,100.0,4,8,0,1,47.4,37,41,43,9
2018-2019-regular,TOR,TOR,11,3,100.0,2,4,0,0,51.7,30,28,32,28
